"anio";"jurisdiccion_de_residencia_id";"jurisdicion_residencia_nombre";"edad_madre_grupo";"instruccion_madre";"tipo_de_parto_id";"tipo_de_parto_nombre";"semana_gestacion";"intervalo_peso_al_nacer";"sexo_id";"Sexo";"nacimientos_cantidad"
2023;6;"Buenos Aires";"5.30 a 34";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"6.2500 a 2999";1;"masculino";3
2023;6;"Buenos Aires";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";13
2023;22;"Chaco";"7.40 a 44";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";1
2023;6;"Buenos Aires";"2.15 a 19";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";4
2023;90;"Tucumán";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"8.De 3500 y más";2;"femenino";1
2023;90;"Tucumán";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";6
2023;6;"Buenos Aires";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"8.De 3500 y más";2;"femenino";2
2023;6;"Buenos Aires";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"2.22 a 23";"1.Menor de 500";2;"femenino";1
2023;90;"Tucumán";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";2
2023;90;"Tucumán";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";2
2023;90;"Tucumán";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";2
2023;90;"Tucumán";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"4.1500 a 1999";2;"femenino";1
2023;90;"Tucumán";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";1
2023;90;"Tucumán";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";1
2023;6;"Buenos Aires";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"4.28 a 31";"4.1500 a 1999";2;"femenino";7
2023;6;"Buenos Aires";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";3
2023;6;"Buenos Aires";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";15
2023;6;"Buenos Aires";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";33
2023;6;"Buenos Aires";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";14
2023;90;"Tucumán";"6.35 a 39";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";2
2023;90;"Tucumán";"6.35 a 39";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";1
2023;90;"Tucumán";"6.35 a 39";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;90;"Tucumán";"6.35 a 39";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;82;"Santa Fe";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";6
2023;90;"Tucumán";"6.35 a 39";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"6.37 a 41";"4.1500 a 1999";2;"femenino";1
2023;38;"Jujuy";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;90;"Tucumán";"6.35 a 39";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";2
2023;90;"Tucumán";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";4
2023;82;"Santa Fe";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";2
2023;82;"Santa Fe";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";3
2023;6;"Buenos Aires";"5.30 a 34";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"7.3000 a 3499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"4.28 a 31";"2.500 a 999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"4.28 a 31";"4.1500 a 1999";2;"femenino";1
2023;82;"Santa Fe";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";3
2023;30;"Entre Ríos";"3.20 a 24";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";1
2023;30;"Entre Ríos";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;30;"Entre Ríos";"4.25 a 29";"2.Primaria/C. EGB Incompleta";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";1
2023;46;"La Rioja";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;46;"La Rioja";"6.35 a 39";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;82;"Santa Fe";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"4.28 a 31";"4.1500 a 1999";2;"femenino";1
2023;82;"Santa Fe";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";2
2023;46;"La Rioja";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;82;"Santa Fe";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";4
2023;54;"Misiones";"6.35 a 39";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;54;"Misiones";"6.35 a 39";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";1
2023;54;"Misiones";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;54;"Misiones";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";2
2023;58;"Neuquén";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;6;"Buenos Aires";"4.25 a 29";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"8.De 3500 y más";2;"femenino";1
2023;6;"Buenos Aires";"4.25 a 29";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"9.Sin especificar";2;"femenino";1
2023;82;"Santa Fe";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";2
2023;82;"Santa Fe";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";1
2023;82;"Santa Fe";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";1
2023;82;"Santa Fe";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";3
2023;82;"Santa Fe";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";3
2023;82;"Santa Fe";"6.35 a 39";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";3
2023;14;"Córdoba";"7.40 a 44";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";3
2023;22;"Chaco";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;14;"Córdoba";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";1;"masculino";4
2023;14;"Córdoba";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";10
2023;14;"Córdoba";"8.De 45 y más";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;14;"Córdoba";"8.De 45 y más";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";1;"masculino";2
2023;90;"Tucumán";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;82;"Santa Fe";"6.35 a 39";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";5
2023;82;"Santa Fe";"6.35 a 39";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"7.3000 a 3499";2;"femenino";1
2023;14;"Córdoba";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"4.28 a 31";"3.1000 a 1499";2;"femenino";1
2023;14;"Córdoba";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;6;"Buenos Aires";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";1
2023;6;"Buenos Aires";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"8.De 3500 y más";2;"femenino";1
2023;22;"Chaco";"4.25 a 29";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"7.3000 a 3499";1;"masculino";1
2023;22;"Chaco";"5.30 a 34";"1.Sin instrucción";2;"Multiple";"5.32 a 36";"4.1500 a 1999";1;"masculino";1
2023;22;"Chaco";"5.30 a 34";"2.Primaria/C. EGB Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";1;"masculino";2
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"4.28 a 31";"3.1000 a 1499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";2
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";9
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";14
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"3.1000 a 1499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";5
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";14
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";5
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"8.Sin especificar";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"8.Sin especificar";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"6.35 a 39";"8.Sin especificar";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";2
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"5.Secundaria/Polimodal Completa";2;"Multiple";"3.24 a 27";"2.500 a 999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";3
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";2
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"3.24 a 27";"2.500 a 999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";2
2023;2;"Ciudad Autónoma de Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";5
2023;10;"Catamarca";"4.25 a 29";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";1
2023;10;"Catamarca";"4.25 a 29";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";1
2023;10;"Catamarca";"4.25 a 29";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";1
2023;10;"Catamarca";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";2
2023;10;"Catamarca";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;10;"Catamarca";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"4.1500 a 1999";2;"femenino";1
2023;10;"Catamarca";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";1
2023;6;"Buenos Aires";"3.20 a 24";"2.Primaria/C. EGB Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";2
2023;6;"Buenos Aires";"3.20 a 24";"2.Primaria/C. EGB Incompleta";2;"Multiple";"5.32 a 36";"7.3000 a 3499";2;"femenino";1
2023;6;"Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"7.3000 a 3499";2;"femenino";3
2023;6;"Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"4.1500 a 1999";2;"femenino";2
2023;6;"Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";10
2023;6;"Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";2;"femenino";19
2023;6;"Buenos Aires";"6.35 a 39";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";2;"femenino";2
2023;6;"Buenos Aires";"6.35 a 39";"8.Sin especificar";2;"Multiple";"3.24 a 27";"2.500 a 999";2;"femenino";2
2023;6;"Buenos Aires";"6.35 a 39";"8.Sin especificar";2;"Multiple";"5.32 a 36";"3.1000 a 1499";2;"femenino";1
2023;66;"Salta";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";3
2023;66;"Salta";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"4.1500 a 1999";2;"femenino";1
2023;6;"Buenos Aires";"6.35 a 39";"8.Sin especificar";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";2
2023;6;"Buenos Aires";"6.35 a 39";"8.Sin especificar";2;"Multiple";"6.37 a 41";"4.1500 a 1999";2;"femenino";3
2023;30;"Entre Ríos";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"7.3000 a 3499";2;"femenino";1
2023;6;"Buenos Aires";"7.40 a 44";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";2;"femenino";1
2023;38;"Jujuy";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";2
2023;6;"Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"4.28 a 31";"3.1000 a 1499";1;"masculino";2
2023;6;"Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"4.28 a 31";"4.1500 a 1999";1;"masculino";3
2023;6;"Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;6;"Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";1;"masculino";2
2023;6;"Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";1;"masculino";6
2023;6;"Buenos Aires";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";1;"masculino";3
2023;18;"Corrientes";"2.15 a 19";"2.Primaria/C. EGB Incompleta";2;"Multiple";"2.22 a 23";"1.Menor de 500";2;"femenino";1
2023;2;"Ciudad Autónoma de Buenos Aires";"4.25 a 29";"8.Sin especificar";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;6;"Buenos Aires";"7.40 a 44";"8.Sin especificar";2;"Multiple";"4.28 a 31";"3.1000 a 1499";1;"masculino";2
2023;6;"Buenos Aires";"7.40 a 44";"8.Sin especificar";2;"Multiple";"5.32 a 36";"5.2000 a 2499";1;"masculino";4
2023;6;"Buenos Aires";"7.40 a 44";"8.Sin especificar";2;"Multiple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;6;"Buenos Aires";"8.De 45 y más";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"2.500 a 999";1;"masculino";1
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"4.28 a 31";"3.1000 a 1499";1;"masculino";3
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"4.28 a 31";"4.1500 a 1999";1;"masculino";1
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";1;"masculino";3
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";1;"masculino";2
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";1;"masculino";1
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";1;"masculino";2
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";2
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";1;"masculino";2
2023;74;"San Luis";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"8.De 3500 y más";1;"masculino";1
2023;82;"Santa Fe";"7.40 a 44";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";1;"masculino";3
2023;30;"Entre Ríos";"2.15 a 19";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"5.2000 a 2499";2;"femenino";2
2023;6;"Buenos Aires";"9.Sin especificar";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"9.Sin especificar";1;"masculino";1
2023;74;"San Luis";"5.30 a 34";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";1
2023;70;"San Juan";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";2
2023;70;"San Juan";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;70;"San Juan";"3.20 a 24";"5.Secundaria/Polimodal Completa";2;"Multiple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;70;"San Juan";"3.20 a 24";"5.Secundaria/Polimodal Completa";2;"Multiple";"4.28 a 31";"3.1000 a 1499";1;"masculino";2
2023;70;"San Juan";"3.20 a 24";"5.Secundaria/Polimodal Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";4
2023;70;"San Juan";"4.25 a 29";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";1;"masculino";1
2023;70;"San Juan";"4.25 a 29";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";2
2023;70;"San Juan";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"4.28 a 31";"4.1500 a 1999";1;"masculino";1
2023;70;"San Juan";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;86;"Santiago del Estero";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"4.28 a 31";"4.1500 a 1999";1;"masculino";1
2023;86;"Santiago del Estero";"5.30 a 34";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";1;"masculino";3
2023;70;"San Juan";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"5.2000 a 2499";1;"masculino";4
2023;70;"San Juan";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";2
2023;70;"San Juan";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";1;"masculino";1
2023;70;"San Juan";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;70;"San Juan";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"6.2500 a 2999";1;"masculino";1
2023;70;"San Juan";"4.25 a 29";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"7.3000 a 3499";1;"masculino";1
2023;86;"Santiago del Estero";"5.30 a 34";"7.Terciaria/Universitaria Completa";2;"Multiple";"6.37 a 41";"5.2000 a 2499";1;"masculino";2
2023;86;"Santiago del Estero";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;86;"Santiago del Estero";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";1;"masculino";2
2023;86;"Santiago del Estero";"6.35 a 39";"3.Primaria/C. EGB Completa";2;"Multiple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;86;"Santiago del Estero";"6.35 a 39";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;86;"Santiago del Estero";"6.35 a 39";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";1;"masculino";2
2023;86;"Santiago del Estero";"7.40 a 44";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"6.37 a 41";"6.2500 a 2999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";5
2023;6;"Buenos Aires";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"4.28 a 31";"3.1000 a 1499";2;"femenino";1
2023;6;"Buenos Aires";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"4.28 a 31";"4.1500 a 1999";2;"femenino";3
2023;6;"Buenos Aires";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"4.1500 a 1999";2;"femenino";10
2023;6;"Buenos Aires";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";2;"Multiple";"5.32 a 36";"5.2000 a 2499";2;"femenino";19
